0.5802861685214628,0.8977272727272727,0.85,0.918918918918919,0.8831168831168831
-0.34798534798534786,0.6630434782608695,0.6559139784946236,0.6703296703296703,0.6630434782608695
0.6356589147286821,0.9095744680851063,0.8791208791208791,0.9302325581395349,0.9039548022598871
0.4945128034585967,0.8736842105263158,0.8556701030927835,0.8924731182795699,0.8736842105263158
-0.2794887911166979,0.6852791878172588,0.9,0.313953488372093,0.46551724137931033
-0.9602476376669926,0.5104166666666666,0.0,0.0,nan
-1.3428571428571439,0.4146341463414634,0.0,0.0,nan
0.20726695311040533,0.8019323671497585,0.9113924050632911,0.6792452830188679,0.7783783783783783
0.3896536212325685,0.8490566037735849,0.7837837837837838,0.9157894736842105,0.8446601941747574
-1.0028129395218004,0.5056179775280899,0.4,0.22784810126582278,0.2903225806451613
-0.9059670557434278,0.5260416666666666,0.4791666666666667,0.25842696629213485,0.33576642335766427
-1.2529625382263,0.43902439024390244,0.1724137931034483,0.052083333333333336,0.08
-1.211698238617481,0.45,0.32727272727272727,0.17647058823529413,0.22929936305732482
-1.3901098901098905,0.4088669950738916,0.14634146341463414,0.06593406593406594,0.09090909090909091
-0.05609284332688591,0.7362637362637363,0.6916666666666667,0.8829787234042553,0.7757009345794391
-0.16940222897669677,0.7085427135678392,0.7117117117117117,0.7523809523809524,0.7314814814814815
0.4526034712950602,0.8634146341463415,0.8645833333333334,0.8469387755102041,0.8556701030927835
-0.8848684210526307,0.5287958115183246,0.5340909090909091,0.4895833333333333,0.5108695652173912
-0.5916386711459496,0.6057692307692307,0.9285714285714286,0.13829787234042554,0.24074074074074076
0.5923667570009032,0.9,0.8461538461538461,0.9390243902439024,0.8901734104046243
-0.1399999999999999,0.715,0.9215686274509803,0.47,0.6225165562913907
-1.5816082474226802,0.36486486486486486,0.14516129032258066,0.09278350515463918,0.11320754716981134
0.2962044630936488,0.824390243902439,0.7818181818181819,0.8775510204081632,0.8269230769230769
-1.5245098039215677,0.36893203883495146,0.3088235294117647,0.20192307692307693,0.24418604651162792
-0.33397129186602803,0.6682926829268293,0.9354838709677419,0.30526315789473685,0.4603174603174603
-1.2747284437181574,0.43137254901960786,0.0,0.0,nan
-1.654506227321761,0.33663366336633666,0.2839506172839506,0.23232323232323232,0.2555555555555556
0.03919191919191922,0.764367816091954,0.7377049180327869,0.9090909090909091,0.8144796380090498
-1.1446941612604267,0.47058823529411764,0.44285714285714284,0.7469879518072289,0.5560538116591928
